16.0666666667,12.5333333333,10.9305555556,10.25
22.7666666667,18.9247395833,17.2662760417,16.1651041667
32.5904761905,27.7850765306,25.6053677721,24.1345238095
41.8555555556,32.5534979424,28.4401684671,25.3376093107
38.9333333333,33.407438151,31.1816457113,29.3758524577
8.63333333333,6.48333333333,5.30833333333,4.78333333333
55.6783333333,49.6030542695,46.4074793033,22.147265625
31.6866666667,27.0813194444,24.3765711806,25.0690368652
32.925,28.3733886719,26.3778564453,9.459375
64.0571428571,56.0673673115,48.8219455295,12.4375
14.6166666667,11.79375,10.6822916667,17.55625
19.2333333333,15.9166666667,13.7203125,20.1444140625
25.7666666667,21.6250868056,19.0515625,32.1151241987
28.37,24.575625,21.6222265625,18.8341796875
41.8147435897,36.9989182692,34.0006009615,22.2882692308
27.6666666667,22.8157552083,20.5593424479,24.5093033854
33.3564102564,27.5412820513,24.4734294872,24.5652832031
31.785,27.9048958333,26.0519921875,10.94375
64.7430735931,57.322240017,26.1347005208,20.0336111111
33.8916666667,28.4101888021,12.0069444444,6.47777777778
17.8666666667,13.9513888889,21.5946296296,11.63125
27.48,23.8552777778,40.0273887201,14.4577160494
67.3539141414,60.3496511977,7.42222222222,28.3774471029
63.6027777778,56.933780891,12.7576388889,4.14166666667
48.1833333333,42.7778826678,15.7814814815,24.8299587674
10.3666666667,8.41111111111,29.8425919596,0.0
18.1,14.7611111111,4.73333333333,0.933333333333
21.7333333333,17.4645061728,34.1679155603,27.270327381
83.0201831502,77.0055946653,26.7221571181,17.8929976852
37.4366666667,32.2773046875,0.0,26.9798312717
8.26666666667,5.95,2.06666666667,21.5665581597
45.4549019608,38.4265548407,38.828507487,11.4736111111
34.0833333333,28.6361545139,29.1225198413,28.6768025716
66.58,60.437350897,19.2449652778,10.8666666667
0.0,0.0,28.0691677517,14.5263020833
3.46666666667,1.93333333333,23.0279947917,21.4411458333
47.8733333333,41.8905114294,33.2185343424,23.8289453125
35.579047619,31.2955175265,12.8722222222,24.6813492063
25.5333333333,21.1337962963,30.5743164062,26.6426041667
33.6614583333,30.1004774306,43.0207741631,14.0841145833
29.7666666667,25.7377604167,11.8972222222,20.5842013889
40.85,35.9032931858,15.7466145833,3.58333333333
18.6,14.7444444444,23.39640625,13.4204861111
39.9333333333,34.3391927083,25.5180078125,20.541015625
53.1444444444,46.5346516927,38.1315950521,21.0380859375
16.6,13.4083333333,26.3439318783,4.28333333333
21.4333333333,17.7247395833,27.8927864583,6.3125
30.3133333333,25.6425,15.5907552083,15.4705729167
33.0,28.4671875,22.5596788194,15.4869140625
47.1546666667,41.5332443576,35.6404370505,18.334375
32.7476190476,28.3158123898,4.25,15.6971938776
34.93,29.941484375,42.103942419,14.1515625
20.8833333333,17.2322916667,14.4597222222,17.5303240741
31.8055555556,26.3286892361,21.8509548611,27.4577907986
43.9845238095,38.360546875,22.1846354167,25.7482796717
63.0733333333,56.3851320972,4.85,23.0059027778
8.06666666667,5.73333333333,7.25,20.3561149691
53.0333333333,45.5923321759,17.3364583333,11.3491666667
20.5,16.3472222222,16.8064453125,20.9985243056
30.0,24.4989583333,19.5771701389,20.052734375
30.4833333333,25.2162760417,16.9785714286,1.93333333333
8.13333333333,6.3,15.36640625,7.0375
12.0,8.8,18.8918402778,20.463671875
24.225,19.8088541667,29.4032335069,25.0721638997
23.55,19.26328125,36.0998579076,23.4768012153
25.7166666667,21.6967013889,27.2549084596,17.6128472222
22.3102040816,18.3994897959,23.975625,19.8267489712
20.425,17.1005208333,21.8315393519,22.419140625
25.4,20.7347222222,38.2305165734,27.6566550926
37.0166666667,31.8838686343,12.6833333333,27.4885379464
43.6273809524,39.2427031663,22.5092447917,28.4466030093
34.3378787879,29.5225378788,21.703515625,26.2772406684
30.85,26.478912037,40.7864298503,
59.9021475257,54.2437102197,2.76666666667,
28.7,24.1043981481,8.3125,
47.0555555556,41.2716314622,22.301171875,
19.0133333333,15.1691666667,26.4854817708,
29.9055555556,25.0603732639,24.99296875,
28.4666666667,23.7921875,19.396875,
50.25,44.2578125,21.4092592593,
4.66666666667,3.36666666667,36.3143269857,
14.0,9.975,24.3177734375,
31.4,24.900390625,28.7971064815,
33.95,29.2609375,28.7467633929,
32.2666666667,27.2876736111,30.3454166667,
27.5,22.0111111111,27.9568413628,
27.5722222222,23.2581790123,,
45.21,39.0904516602,,
31.8333333333,26.7265625,,
34.2666666667,30.2096064815,,
37.760952381,31.8204017857,,
38.5333333333,32.7815740741,,
59.9805555556,53.9384853033,,
36.5166666667,30.7819227431,,
